idx,S001,S002,S003,S004,S006,S007,S008,S009,S010,S011,S013,S017,S018,S019,S021,S022,S023,S024,S025,S026,S030,S032,S033,S034,S035,S036,S037,S038,S039,S040,S043,S045,S046,S047,S048,S049,S050,S051,S052,S053,S055,S056,S057,S058,S060,S061,S063,S064,S065,S067,S068,S069,S070,S071,S072,S073,S074,S075,S077,S078,S079,S080,S081,S082,S083,S084,S085,S086,S087,S088,S090,S091,S092,S093,S094,S095,S096,S097,S098,S099,S100,S101,S102,S103,S104,S105,S106,S107,S108,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S122,S123,S124,S125,S126,S128,S129,S130,S132,S133,S134,S135,S137,S138,S140,S141,S143,S145,S147,S148,S149,S151,S153,S154,S155,S158,S160,S161,S162,S163,S164,S165,S166,S167,S168,S169,S170,S171,S172,S173,S175,S176,S177,S178,S179,S180,S181,S182,S183,S184,S186,S187,S188,S189,S190,S191,S192,S193,S194,S195,S196,S197,S199,S200,S201,S202,S203,S204,S205,S206,S207,S208,S210,S211,S212,S213,S214,S216,S218,S219,S220,S221,S222,S223,S224,S225,S226,S227,S228,S230,S231,S232,S233,S234,S235,S236,S238,S239,S240,S241,S242,S243,S244,S245,S246,S247,S248,S249,S250,S251,S252,S253,S254,S255,S256,S257,S258,S259,S260,S261,S262,S263,S264,S266,S267,S269,S271,S272,S273,S274,S275,S276,S277,S278,S279,S280,S282,S283,S287,S288,S289,S291,S292,S293,S296,S297,S299,S300,S301,S302,S303,S304,S305,S307,S308,S309,S310,S311,S312,S313,S314,S315,S316,S317,S318,S320,S322,S323,S324,S325,S326,S327,S328,S329,S330,S331,S333,S334,S335,S337,S339,S340,S341,S342,S343,S344,S345,S346,S347,S348,S349,S350,S351,S352,S353,S355,S356,S357,S358,S362,S363,S364,S365,S369,S370,S371,S372,S373,S374,S376,S377
S001,1.0,0.8529411764705882,0.9605263157894737,0.759493670886076,0.8795180722891566,0.8888888888888888,0.8481012658227848,0.75,0.8902439024390244,0.759493670886076,0.6744186046511628,0.39473684210526316,0.9873417721518988,0.6705882352941176,0.7906976744186046,0.9210526315789473,0.7567567567567568,0.7710843373493976,0.9605263157894737,0.711864406779661,0.8813559322033898,0.8194444444444444,0.9066666666666666,0.891566265060241,0.7468354430379747,0.875,0.9324324324324325,0.8607594936708861,0.8674698795180723,0.8305084745762712,0.9041095890410958,0.9605263157894737,0.8529411764705882,0.9402985074626866,0.8533333333333334,0.6,0.9605263157894737,0.9629629629629629,0.8571428571428571,1.0,0.8115942028985508,0.8481012658227848,0.9361702127659575,0.7887323943661971,0.810126582278481,0.6511627906976745,0.42168674698795183,0.8023255813953488,0.7733333333333333,0.9066666666666666,0.8292682926829268,0.7325581395348837,0.6962025316455697,0.759493670886076,0.8194444444444444,0.581081081081081,0.6352941176470588,0.8625,0.8734177215189873,0.868421052631579,0.9066666666666666,0.7926829268292683,0.7804878048780488,0.8837209302325582,0.6097560975609756,0.3780487804878049,0.7710843373493976,0.8529411764705882,0.8,0.5930232558139535,0.8481012658227848,0.47058823529411764,0.6265060240963856,0.673469387755102,0.7674418604651163,0.379746835443038,0.810126582278481,0.8674698795180723,0.8253968253968254,0.9512195121951219,0.75,0.8194444444444444,0.6097560975609756,0.7710843373493976,0.288135593220339,0.7866666666666666,0.8289473684210527,0.759493670886076,0.8051948051948052,0.8023255813953488,0.7441860465116279,0.8194444444444444,0.7926829268292683,0.8953488372093024,0.7468354430379747,0.8194444444444444,0.875,0.7631578947368421,0.8023255813953488,0.6973684210526315,0.8970588235294118,0.8,0.8023255813953488,0.9367088607594937,0.953125,0.9066666666666666,0.8194444444444444,0.7464788732394366,0.9090909090909091,0.4069767441860465,0.7558139534883721,0.9444444444444444,0.7974683544303798,0.7209302325581395,0.9240506329113924,0.875,0.425531914893617,0.7926829268292683,0.8313253012048193,0.7468354430379747,0.8529411764705882,0.8023255813953488,0.8902439024390244,0.8571428571428571,0.8289473684210527,0.759493670886076,0.881578947368421,0.6229508196721312,0.7468354430379747,0.810126582278481,0.8607594936708861,0.9493670886075949,0.8734177215189873,0.7926829268292683,0.7804878048780488,0.9367088607594937,0.7926829268292683,0.7468354430379747,0.7804878048780488,0.8529411764705882,0.6811594202898551,0.9620253164556962,0.875,0.7733333333333333,0.8194444444444444,0.759493670886076,0.8607594936708861,0.7710843373493976,0.8953488372093024,0.7804878048780488,0.7195121951219512,0.7804878048780488,0.8513513513513513,0.7590361445783133,0.6341463414634146,0.8266666666666667,0.686046511627907,0.8611111111111112,0.8023255813953488,0.759493670886076,0.810126582278481,0.875,0.953125,0.686046511627907,0.6440677966101694,0.7926829268292683,0.8292682926829268,0.8709677419354839,0.7228915662650602,0.875,0.7341772151898734,0.7341772151898734,0.810126582278481,0.8611111111111112,0.8076923076923077,0.7125,0.759493670886076,0.7294117647058823,0.7590361445783133,0.8860759493670886,0.8023255813953488,0.6627906976744186,0.9166666666666666,0.9066666666666666,0.8194444444444444,0.8023255813953488,0.7926829268292683,0.8780487804878049,1.0,0.75,0.8354430379746836,0.5882352941176471,0.7710843373493976,0.8873239436619719,0.8970588235294118,0.676056338028169,0.9733333333333334,0.8194444444444444,0.8481012658227848,0.7468354430379747,0.7848101265822784,0.7710843373493976,0.8674698795180723,0.6610169491525424,0.7441860465116279,0.9605263157894737,0.6708860759493671,0.7682926829268293,0.7468354430379747,0.7532467532467533,0.686046511627907,0.8607594936708861,0.746031746031746,0.7974683544303798,0.8205128205128205,0.8611111111111112,0.759493670886076,0.84,0.5205479452054794,0.759493670886076,0.8169014084507042,0.9302325581395349,0.7974683544303798,0.9733333333333334,0.9605263157894737,0.875,0.8529411764705882,0.8194444444444444,0.8529411764705882,0.8805970149253731,0.6976744186046512,0.5853658536585366,0.863013698630137,0.9066666666666666,0.9605263157894737,0.6097560975609756,0.8481012658227848,0.7790697674418605,0.5813953488372093,0.759493670886076,0.759493670886076,0.8414634146341463,0.6962025316455697,0.6329113924050633,0.8533333333333334,0.7341772151898734,0.7710843373493976,0.8,0.8674698795180723,0.9512195121951219,0.7710843373493976,0.8533333333333334,0.8378378378378378,0.7209302325581395,0.7875,0.875,0.7341772151898734,0.8529411764705882,0.8,0.0,0.7468354430379747,0.8674698795180723,0.8607594936708861,0.5529411764705883,0.5625,0.875,0.7468354430379747,0.7093023255813954,0.8873239436619719,0.5211267605633803,0.7710843373493976,0.6410256410256411,1.0,0.7866666666666666,0.7848101265822784,0.8805970149253731,0.8192771084337349,0.9746835443037974,0.7866666666666666,0.7804878048780488,0.8933333333333333,0.8194444444444444,0.8311688311688312,0.8902439024390244,0.8588235294117647,0.9078947368421053,0.8674698795180723,0.8953488372093024,0.759493670886076,0.8194444444444444,0.75,0.0,0.7875,0.8194444444444444,0.8529411764705882,0.7948717948717948,0.6046511627906976,0.8933333333333333,0.8194444444444444,0.9302325581395349,0.8529411764705882,0.8023255813953488,0.759493670886076,0.7435897435897436,0.7468354430379747,0.8533333333333334,0.8674698795180723,0.7073170731707317,1.0,0.7468354430379747,0.847457627118644
S002,0.8529411764705882,1.0,0.8823529411764706,0.8529411764705882,0.7941176470588235,0.9264705882352942,0.8382352941176471,0.75,0.7941176470588235,0.7941176470588235,0.7058823529411765,0.5076923076923077,0.8529411764705882,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.8088235294117647,0.8529411764705882,0.8823529411764706,0.7291666666666666,0.9583333333333334,0.9411764705882353,0.9558823529411765,0.8529411764705882,0.8088235294117647,0.9852941176470589,0.8656716417910447,0.7794117647058824,0.8235294117647058,0.7708333333333334,0.8769230769230769,0.8823529411764706,1.0,0.9333333333333333,0.9558823529411765,0.52,0.8823529411764706,0.8529411764705882,0.8253968253968254,0.8529411764705882,0.9384615384615385,0.8823529411764706,0.8723404255319149,0.875,0.8088235294117647,0.7058823529411765,0.5735294117647058,0.7647058823529411,0.8382352941176471,0.9558823529411765,0.7647058823529411,0.7794117647058824,0.8088235294117647,0.7352941176470589,0.9852941176470589,0.5223880597014925,0.6911764705882353,0.7794117647058824,0.8970588235294118,0.7941176470588235,0.9558823529411765,0.8235294117647058,0.8382352941176471,0.8529411764705882,0.6470588235294118,0.36764705882352944,0.7941176470588235,1.0,0.8529411764705882,0.5441176470588235,0.8382352941176471,0.5147058823529411,0.6911764705882353,0.782608695652174,0.6764705882352942,0.38235294117647056,0.8676470588235294,0.8235294117647058,0.8035714285714286,0.8676470588235294,0.7941176470588235,0.9852941176470589,0.5441176470588235,0.7941176470588235,0.3541666666666667,0.8676470588235294,0.8235294117647058,0.7941176470588235,0.8529411764705882,0.8235294117647058,0.6911764705882353,0.9852941176470589,0.7647058823529411,0.7941176470588235,0.8088235294117647,0.9852941176470589,0.9852941176470589,0.8382352941176471,0.8235294117647058,0.7941176470588235,0.9117647058823529,0.8529411764705882,0.7647058823529411,0.8235294117647058,0.9122807017543859,0.9117647058823529,0.9852941176470589,0.75,0.7794117647058824,0.47058823529411764,0.7205882352941176,0.8970588235294118,0.8382352941176471,0.6764705882352942,0.8970588235294118,0.9852941176470589,0.625,0.7647058823529411,0.8235294117647058,0.8088235294117647,1.0,0.7647058823529411,0.7941176470588235,0.8235294117647058,0.8676470588235294,0.8529411764705882,0.8235294117647058,0.7222222222222222,0.8088235294117647,0.8088235294117647,0.8235294117647058,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.8529411764705882,0.7647058823529411,0.8088235294117647,0.6764705882352942,1.0,0.7758620689655172,0.8970588235294118,0.9852941176470589,0.8529411764705882,0.9852941176470589,0.7941176470588235,0.8235294117647058,0.7941176470588235,0.7941176470588235,0.8235294117647058,0.7058823529411765,0.7794117647058824,0.6268656716417911,0.7941176470588235,0.6470588235294118,0.9852941176470589,0.6470588235294118,0.8970588235294118,0.7647058823529411,0.7941176470588235,0.9558823529411765,0.9852941176470589,0.9122807017543859,0.7058823529411765,0.7291666666666666,0.7647058823529411,0.7647058823529411,0.8983050847457628,0.8088235294117647,0.9852941176470589,0.8088235294117647,0.8529411764705882,0.8676470588235294,0.9852941176470589,0.9117647058823529,0.75,0.8529411764705882,0.6617647058823529,0.7941176470588235,0.8529411764705882,0.7647058823529411,0.6470588235294118,0.8970588235294118,0.9117647058823529,0.9852941176470589,0.7647058823529411,0.7647058823529411,0.8529411764705882,0.8529411764705882,0.7846153846153846,0.8823529411764706,0.7205882352941176,0.7941176470588235,0.9705882352941176,0.9117647058823529,0.796875,0.8676470588235294,0.9852941176470589,0.8382352941176471,0.8529411764705882,0.8676470588235294,0.7941176470588235,0.8235294117647058,0.6785714285714286,0.7647058823529411,0.8823529411764706,0.8088235294117647,0.8235294117647058,0.9852941176470589,0.7941176470588235,0.6323529411764706,0.8235294117647058,0.8035714285714286,0.8382352941176471,0.8529411764705882,0.8970588235294118,0.8676470588235294,0.9117647058823529,0.5441176470588235,0.8529411764705882,0.9558823529411765,0.9558823529411765,0.8235294117647058,0.8676470588235294,0.8823529411764706,0.9852941176470589,1.0,0.9852941176470589,1.0,0.95,0.6470588235294118,0.6756756756756757,0.8484848484848485,0.9558823529411765,0.8823529411764706,0.7205882352941176,0.8382352941176471,0.7794117647058824,0.6323529411764706,0.7941176470588235,0.7941176470588235,0.8382352941176471,0.7352941176470589,0.7352941176470589,0.9558823529411765,0.8529411764705882,0.7941176470588235,0.8529411764705882,0.8235294117647058,0.8676470588235294,0.7941176470588235,0.7647058823529411,0.9264705882352942,0.8235294117647058,0.8235294117647058,0.9852941176470589,0.7794117647058824,1.0,0.7941176470588235,0.0,0.8529411764705882,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.6323529411764706,0.9852941176470589,0.7941176470588235,0.6764705882352942,0.9705882352941176,0.5294117647058824,0.7941176470588235,0.5,0.8529411764705882,0.9852941176470589,0.8382352941176471,0.9333333333333333,0.8235294117647058,0.8529411764705882,0.8823529411764706,0.8382352941176471,0.9558823529411765,0.9852941176470589,0.8235294117647058,0.7941176470588235,0.7941176470588235,0.8823529411764706,0.8235294117647058,0.9558823529411765,0.7941176470588235,0.9852941176470589,0.7846153846153846,0.0,0.7647058823529411,0.9852941176470589,0.9558823529411765,0.9264705882352942,0.8529411764705882,0.9558823529411765,0.9411764705882353,0.8235294117647058,0.9558823529411765,0.7647058823529411,0.8529411764705882,0.9705882352941176,0.9411764705882353,0.9558823529411765,0.8235294117647058,0.6764705882352942,0.8529411764705882,0.8088235294117647,0.7708333333333334
S003,0.9605263157894737,0.8823529411764706,1.0,0.8611111111111112,0.9078947368421053,0.8333333333333334,0.8472222222222222,0.75,0.84,0.875,0.7105263157894737,0.4492753623188406,0.9736842105263158,0.7763157894736842,0.8421052631578947,0.9722222222222222,0.7222222222222222,0.868421052631579,1.0,0.8269230769230769,0.8653846153846154,0.8472222222222222,0.875,0.8947368421052632,0.8611111111111112,0.9027777777777778,0.8028169014084507,0.8333333333333334,0.868421052631579,0.7884615384615384,0.9855072463768116,1.0,0.8823529411764706,0.921875,0.8266666666666667,0.58,1.0,0.9605263157894737,0.8955223880597015,0.9605263157894737,0.8260869565217391,0.9722222222222222,0.9361702127659575,0.8529411764705882,0.7777777777777778,0.6842105263157895,0.4868421052631579,0.8552631578947368,0.75,0.875,0.8666666666666667,0.8289473684210527,0.8055555555555556,0.8333333333333334,0.8472222222222222,0.5774647887323944,0.6973684210526315,0.8493150684931506,0.9861111111111112,0.9583333333333334,0.875,0.84,0.8266666666666667,0.8421052631578947,0.6933333333333334,0.38666666666666666,0.881578947368421,0.8823529411764706,0.868421052631579,0.631578947368421,0.8472222222222222,0.5,0.6973684210526315,0.6938775510204082,0.7105263157894737,0.3684210526315789,0.7763157894736842,0.868421052631579,0.8333333333333334,0.9605263157894737,0.7763157894736842,0.8472222222222222,0.6533333333333333,0.881578947368421,0.3269230769230769,0.7638888888888888,0.9166666666666666,0.875,0.8513513513513513,0.8421052631578947,0.7236842105263158,0.8472222222222222,0.8533333333333334,0.8421052631578947,0.8611111111111112,0.8472222222222222,0.9027777777777778,0.8194444444444444,0.8421052631578947,0.7638888888888888,0.8970588235294118,0.868421052631579,0.8552631578947368,0.9444444444444444,0.9508196721311475,0.875,0.8472222222222222,0.7205882352941176,0.9066666666666666,0.4473684210526316,0.8157894736842105,0.9861111111111112,0.8133333333333334,0.7236842105263158,0.9868421052631579,0.9027777777777778,0.4772727272727273,0.8533333333333334,0.8421052631578947,0.8611111111111112,0.8823529411764706,0.8552631578947368,0.84,0.8243243243243243,0.863013698630137,0.8611111111111112,0.9210526315789473,0.6551724137931034,0.8611111111111112,0.7777777777777778,0.8611111111111112,0.9342105263157895,1.0,0.8533333333333334,0.84,0.9733333333333334,0.8533333333333334,0.8611111111111112,0.8026315789473685,0.8823529411764706,0.7419354838709677,0.9722222222222222,0.9027777777777778,0.75,0.8472222222222222,0.875,0.8611111111111112,0.881578947368421,0.8421052631578947,0.8266666666666667,0.7866666666666666,0.84,0.8028169014084507,0.868421052631579,0.68,0.8888888888888888,0.7368421052631579,0.8611111111111112,0.8552631578947368,0.875,0.8888888888888888,0.9027777777777778,0.9508196721311475,0.7236842105263158,0.75,0.8533333333333334,0.8933333333333333,0.9193548387096774,0.6973684210526315,0.9027777777777778,0.8333333333333334,0.8333333333333334,0.7763157894736842,0.8888888888888888,0.8133333333333334,0.8082191780821918,0.8611111111111112,0.6973684210526315,0.7763157894736842,0.8888888888888888,0.8552631578947368,0.7236842105263158,0.9166666666666666,0.875,0.8472222222222222,0.8552631578947368,0.8533333333333334,0.84,0.9605263157894737,0.855072463768116,0.9027777777777778,0.5789473684210527,0.881578947368421,0.8591549295774648,0.8970588235294118,0.7205882352941176,0.96,0.8472222222222222,0.8472222222222222,0.8472222222222222,0.9027777777777778,0.881578947368421,0.868421052631579,0.6610169491525424,0.8421052631578947,1.0,0.75,0.8133333333333334,0.8472222222222222,0.7763157894736842,0.7105263157894737,0.8611111111111112,0.75,0.8133333333333334,0.7466666666666667,0.8611111111111112,0.7638888888888888,0.8194444444444444,0.5694444444444444,0.8611111111111112,0.8450704225352113,0.9605263157894737,0.9166666666666666,0.96,1.0,0.9027777777777778,0.8823529411764706,0.8472222222222222,0.8823529411764706,0.890625,0.7236842105263158,0.6097560975609756,0.8285714285714286,0.875,1.0,0.5866666666666667,0.8472222222222222,0.8289473684210527,0.6578947368421053,0.875,0.875,0.75,0.7916666666666666,0.7361111111111112,0.8266666666666667,0.8333333333333334,0.881578947368421,0.868421052631579,0.868421052631579,0.9605263157894737,0.868421052631579,0.8194444444444444,0.8108108108108109,0.8421052631578947,0.8026315789473685,0.9027777777777778,0.8333333333333334,0.8823529411764706,0.7894736842105263,0.0,0.8472222222222222,0.868421052631579,0.8611111111111112,0.618421052631579,0.5657894736842105,0.9027777777777778,0.8472222222222222,0.7631578947368421,0.8591549295774648,0.5633802816901409,0.868421052631579,0.5066666666666667,0.9605263157894737,0.8194444444444444,0.8472222222222222,0.890625,0.8289473684210527,0.9605263157894737,0.75,0.8266666666666667,0.8666666666666667,0.8472222222222222,0.7972972972972973,0.84,0.8289473684210527,1.0,0.868421052631579,0.9210526315789473,0.875,0.8472222222222222,0.855072463768116,0.0,0.75,0.8472222222222222,0.8823529411764706,0.8552631578947368,0.6052631578947368,0.8666666666666667,0.8472222222222222,0.881578947368421,0.8823529411764706,0.8552631578947368,0.8611111111111112,0.8,0.8472222222222222,0.8266666666666667,0.868421052631579,0.68,0.9605263157894737,0.8611111111111112,0.8076923076923077
S004,0.759493670886076,0.8529411764705882,0.8611111111111112,1.0,0.8947368421052632,0.7941176470588235,0.875,0.75,0.9125,0.8875,0.8625,0.45454545454545453,0.8333333333333334,0.8,0.6875,0.8026315789473685,0.6764705882352942,0.9375,0.8611111111111112,0.7,0.6333333333333333,0.875,0.8382352941176471,0.925,0.8125,0.8676470588235294,0.7910447761194029,0.875,0.8875,0.7333333333333333,0.8493150684931506,0.8611111111111112,0.8529411764705882,0.9666666666666667,0.8472222222222222,0.52,0.8611111111111112,0.8108108108108109,0.8888888888888888,0.759493670886076,0.855072463768116,0.9125,0.8723404255319149,0.953125,0.6708860759493671,0.8,0.3875,0.8625,0.7058823529411765,0.8382352941176471,0.8625,0.85,0.8625,0.65,0.875,0.582089552238806,0.7875,0.8375,0.8860759493670886,0.868421052631579,0.8382352941176471,0.975,0.9,0.8625,0.75,0.3,0.8875,0.8529411764705882,1.0,0.7375,0.875,0.475,0.6,0.8043478260869565,0.75,0.3888888888888889,0.7333333333333333,0.8875,0.75,0.8533333333333334,0.7638888888888888,0.875,0.4375,0.8875,0.2833333333333333,0.7352941176470589,0.8421052631578947,0.8875,0.9714285714285714,0.9125,0.65,0.875,0.8625,0.8625,0.875,0.875,0.8676470588235294,0.9605263157894737,0.9125,0.7763157894736842,0.8382352941176471,1.0,0.8625,0.825,0.9298245614035088,0.8382352941176471,0.875,0.828125,0.7972972972972973,0.425,0.825,0.8472222222222222,0.7763157894736842,0.75,0.88,0.8676470588235294,0.475,0.9125,0.9736842105263158,0.875,0.8529411764705882,0.8625,0.9,0.9142857142857143,0.8840579710144928,0.9875,0.8472222222222222,0.7592592592592593,0.875,0.6625,0.9375,0.8333333333333334,0.825,0.8625,0.8875,0.8421052631578947,0.9125,0.875,0.6533333333333333,0.8529411764705882,0.7428571428571429,0.7721518987341772,0.8676470588235294,0.7205882352941176,0.875,0.9375,0.8875,0.8875,0.8625,0.8,0.8,0.85,0.5223880597014925,0.7125,0.7875,0.8666666666666667,0.75,0.8611111111111112,0.8625,0.9375,0.775,0.8676470588235294,0.9298245614035088,0.625,0.6833333333333333,0.9125,0.9,0.9661016949152542,0.6625,0.8676470588235294,0.7,0.95,0.7333333333333333,0.8611111111111112,0.8,0.8375,0.9875,0.7875,0.7625,0.8875,0.8625,0.75,0.8529411764705882,0.8382352941176471,0.875,0.8625,0.9,0.85,0.759493670886076,0.8701298701298701,0.775,0.6075949367088608,0.8875,0.8235294117647058,0.8382352941176471,0.8125,0.8194444444444444,0.875,0.875,0.925,0.8375,0.8875,0.8875,0.8035714285714286,0.9125,0.8611111111111112,0.675,0.9125,0.8375,0.7534246575342466,0.7375,0.9375,0.6964285714285714,0.7763157894736842,0.8028169014084507,0.8611111111111112,0.7468354430379747,0.7794117647058824,0.4794520547945205,1.0,0.8028169014084507,0.8875,0.810126582278481,0.8194444444444444,0.8611111111111112,0.8676470588235294,0.8529411764705882,0.875,0.8529411764705882,0.95,0.75,0.6756756756756757,0.9393939393939394,0.8382352941176471,0.8611111111111112,0.6075949367088608,0.875,0.85,0.7375,0.9375,0.9375,0.7066666666666667,0.8125,0.65,0.8472222222222222,0.95,0.8875,1.0,0.8875,0.8533333333333334,0.8875,0.8235294117647058,0.7746478873239436,0.9125,0.9041095890410958,0.8676470588235294,0.85,0.8529411764705882,0.75,0.0,0.825,0.8875,0.9375,0.5125,0.589041095890411,0.8676470588235294,0.7625,0.775,0.8235294117647058,0.5774647887323944,0.8875,0.4788732394366197,0.759493670886076,0.8382352941176471,0.8375,0.95,0.7894736842105263,0.8333333333333334,0.72,0.9,0.8333333333333334,0.875,0.9142857142857143,0.9125,0.8125,0.8552631578947368,0.8875,0.7625,0.9375,0.875,0.8701298701298701,0.0,0.726027397260274,0.875,0.8529411764705882,0.7837837837837838,0.7375,0.8333333333333334,0.8611111111111112,0.7468354430379747,0.8529411764705882,0.8625,0.95,0.8133333333333334,0.8625,0.8472222222222222,0.8875,0.75,0.759493670886076,0.875,0.85
S006,0.8795180722891566,0.7941176470588235,0.9078947368421053,0.8947368421052632,1.0,0.8333333333333334,0.881578947368421,0.75,0.9240506329113924,0.9078947368421053,0.7951807228915663,0.4246575342465753,0.9367088607594937,0.7073170731707317,0.927710843373494,0.868421052631579,0.7027027027027027,0.9,0.9078947368421053,0.8392857142857143,0.7321428571428571,0.7777777777777778,0.8533333333333334,0.9,0.8289473684210527,0.8194444444444444,0.8378378378378378,0.9078947368421053,0.9,0.7857142857142857,0.8493150684931506,0.9078947368421053,0.7941176470588235,0.9552238805970149,0.8,0.58,0.9078947368421053,0.9012345679012346,0.8714285714285714,0.8795180722891566,0.7681159420289855,0.881578947368421,0.851063829787234,0.8028169014084507,0.75,0.7951807228915663,0.3875,0.9397590361445783,0.72,0.8533333333333334,0.9493670886075949,0.8674698795180723,0.8421052631578947,0.9078947368421053,0.7638888888888888,0.581081081081081,0.7560975609756098,0.8961038961038961,0.8421052631578947,0.8421052631578947,0.8533333333333334,0.9240506329113924,0.9113924050632911,0.927710843373494,0.7468354430379747,0.3670886075949367,0.9125,0.7941176470588235,0.9,0.7228915662650602,0.881578947368421,0.5,0.7125,0.6938775510204082,0.7951807228915663,0.3924050632911392,0.7215189873417721,0.9,0.7142857142857143,0.8902439024390244,0.75,0.7638888888888888,0.6329113924050633,0.9125,0.30357142857142855,0.7333333333333333,0.8552631578947368,0.9078947368421053,0.8441558441558441,0.927710843373494,0.7590361445783133,0.7638888888888888,0.9367088607594937,0.927710843373494,0.8947368421052632,0.7638888888888888,0.8194444444444444,0.868421052631579,0.927710843373494,0.6973684210526315,0.7941176470588235,0.9,0.9397590361445783,0.8289473684210527,0.96875,0.8666666666666667,0.7638888888888888,0.7605633802816901,0.8701298701298701,0.42168674698795183,0.891566265060241,0.8888888888888888,0.8734177215189873,0.7469879518072289,0.8607594936708861,0.8194444444444444,0.3617021276595745,0.9367088607594937,0.927710843373494,0.8947368421052632,0.7941176470588235,0.9397590361445783,0.9240506329113924,0.8701298701298701,0.7763157894736842,0.8947368421052632,0.9078947368421053,0.639344262295082,0.8947368421052632,0.75,0.8947368421052632,0.9240506329113924,0.8552631578947368,0.9367088607594937,0.9240506329113924,0.8860759493670886,0.9367088607594937,0.8947368421052632,0.7317073170731707,0.7941176470588235,0.7272727272727273,0.8289473684210527,0.8194444444444444,0.72,0.7638888888888888,0.9078947368421053,0.8947368421052632,0.9125,0.927710843373494,0.8860759493670886,0.8607594936708861,0.9240506329113924,0.6756756756756757,0.9,0.7341772151898734,0.7866666666666666,0.8192771084337349,0.7638888888888888,0.9397590361445783,0.9078947368421053,0.7763157894736842,0.8194444444444444,0.96875,0.7469879518072289,0.75,0.9367088607594937,0.9746835443037974,0.9032258064516129,0.6625,0.8194444444444444,0.8421052631578947,0.8947368421052632,0.7215189873417721,0.8055555555555556,0.7692307692307693,0.8571428571428571,0.8947368421052632,0.7560975609756098,0.8,0.9078947368421053,0.9397590361445783,0.7951807228915663,0.8194444444444444,0.8666666666666667,0.7638888888888888,0.9397590361445783,0.9367088607594937,0.8734177215189873,0.8795180722891566,0.9041095890410958,0.8289473684210527,0.524390243902439,0.9125,0.8309859154929577,0.7941176470588235,0.6901408450704225,0.92,0.7638888888888888,0.881578947368421,0.881578947368421,0.7763157894736842,0.9125,0.9,0.6610169491525424,0.8795180722891566,0.9078947368421053,0.6842105263157895,0.9240506329113924,0.7236842105263158,0.7402597402597403,0.7951807228915663,0.8947368421052632,0.6984126984126984,0.8734177215189873,0.7307692307692307,0.7638888888888888,0.6973684210526315,0.7866666666666666,0.5068493150684932,0.8947368421052632,0.7605633802816901,0.9879518072289156,0.8552631578947368,0.92,0.9078947368421053,0.8194444444444444,0.7941176470588235,0.7638888888888888,0.7941176470588235,0.8955223880597015,0.8072289156626506,0.5853658536585366,0.8767123287671232,0.8533333333333334,0.9078947368421053,0.5443037974683544,0.881578947368421,0.9156626506024096,0.6987951807228916,0.9078947368421053,0.9078947368421053,0.7560975609756098,0.8421052631578947,0.6973684210526315,0.8,0.8947368421052632,0.9125,0.9,0.9,0.8902439024390244,0.9,0.8533333333333334,0.7972972972972973,0.8433734939759037,0.825,0.8194444444444444,0.881578947368421,0.7941176470588235,0.875,0.0,0.8552631578947368,0.9,0.8947368421052632,0.6829268292682927,0.5375,0.8194444444444444,0.881578947368421,0.8433734939759037,0.8309859154929577,0.5492957746478874,0.9,0.47435897435897434,0.8795180722891566,0.7333333333333333,0.7894736842105263,0.8955223880597015,0.891566265060241,0.9240506329113924,0.6933333333333334,0.9113924050632911,0.84,0.7638888888888888,0.8441558441558441,0.9240506329113924,0.8536585365853658,0.8552631578947368,0.9,0.9036144578313253,0.9078947368421053,0.7638888888888888,0.9041095890410958,0.0,0.775,0.7638888888888888,0.8088235294117647,0.7692307692307693,0.6265060240963856,0.84,0.7777777777777778,0.8795180722891566,0.8088235294117647,0.9397590361445783,0.8947368421052632,0.6923076923076923,0.7368421052631579,0.8,0.9,0.7341772151898734,0.8795180722891566,0.8947368421052632,0.8928571428571429
