idx,S001,S002,S007,S010,S011,S012,S016,S018,S021,S022,S024,S025,S029,S032,S033,S034,S035,S037,S038,S039,S043,S045,S046,S050,S051,S053,S061,S063,S067,S069,S072,S073,S076,S077,S078,S079,S080,S081,S082,S083,S084,S086,S088,S090,S091,S093,S094,S095,S096,S097,S099,S102,S103,S105,S112,S114,S116,S117,S118,S119,S122,S124,S126,S128,S129,S130,S132,S133,S134,S135,S140,S141,S143,S147,S149,S151,S153,S155,S161,S162,S163,S164,S165,S167,S168,S169,S171,S176,S177,S178,S181,S182,S183,S184,S187,S188,S190,S192,S195,S197,S200,S201,S203,S204,S206,S207,S208,S209,S211,S214,S218,S219,S223,S224,S225,S227,S228,S230,S232,S233,S234,S235,S236,S239,S247,S249,S251,S254,S255,S258,S259,S260,S262,S266,S271,S277,S280,S283,S288,S291,S292,S293,S296,S303,S307,S308,S312,S315,S316,S317,S320,S322,S325,S326,S327,S328,S329,S330,S331,S333,S334,S335,S337,S339,S344,S345,S346,S347,S349,S352,S353,S355,S357,S362,S363,S364,S366,S370,S371,S373,S374,S376
S001,1.0,0.2605042016806723,0.5472636815920398,0.5051020408163265,0.32592592592592595,0.2247191011235955,0.19924812030075187,0.17888563049853373,0.39296187683284456,0.2883895131086142,0.3615023474178404,0.6287878787878788,0.5285714285714286,0.40714285714285714,0.30246913580246915,0.16299559471365638,0.5154639175257731,0.3146067415730337,0.36633663366336633,0.2995169082125604,0.3018181818181818,0.3469387755102041,0.43119266055045874,0.16580310880829016,0.578125,0.0,0.5243243243243243,0.7894736842105263,0.21705426356589147,0.3333333333333333,0.4110429447852761,0.0,0.14345991561181434,0.1436950146627566,0.2391304347826087,0.17928286852589642,0.6923076923076923,0.24352331606217617,0.20588235294117646,0.11278195488721804,0.1493212669683258,0.4966887417218543,0.2727272727272727,0.0,0.3541666666666667,0.0,0.75,0.2,0.35036496350364965,0.46706586826347307,0.47058823529411764,0.5736434108527132,0.0,0.2903225806451613,0.5254237288135594,0.6285714285714286,0.2785923753665689,0.41044776119402987,0.30158730158730157,0.5243243243243243,0.2328767123287671,0.2980132450331126,0.6666666666666666,0.0,0.13793103448275862,0.3644067796610169,0.41044776119402987,0.2961876832844575,0.5588235294117647,0.22413793103448276,0.42105263157894735,0.42971887550200805,0.25874125874125875,0.75,0.21994134897360704,0.4965034965034965,0.7058823529411765,0.5151515151515151,0.40350877192982454,0.4925373134328358,0.3253012048192771,0.40853658536585363,0.4418604651162791,0.18452380952380953,0.2982456140350877,0.6990291262135923,0.23873873873873874,0.4666666666666667,0.4552238805970149,0.29411764705882354,0.2647058823529412,0.4266666666666667,0.32367149758454106,0.16964285714285715,0.21700879765395895,0.45390070921985815,0.4517543859649123,0.3372093023255814,0.5555555555555556,0.5725806451612904,0.2916666666666667,0.0,0.4,0.2658959537572254,0.3584905660377358,0.3399014778325123,0.5285714285714286,0.6216216216216216,0.4768211920529801,0.4918918918918919,0.16766467065868262,0.5351351351351351,0.3346456692913386,0.3971631205673759,0.41139240506329117,0.0,0.4585987261146497,0.3813953488372093,0.4154929577464789,0.2517985611510791,0.6307692307692307,0.4973544973544973,0.2903225806451613,0.3858520900321543,0.2808219178082192,0.8214285714285714,0.25,0.616,0.25461254612546125,0.6419753086419753,0.4734042553191489,0.75,0.17302052785923755,0.717948717948718,0.4090909090909091,0.421875,0.0,0.7083333333333334,0.09157509157509157,0.5076923076923077,0.45930232558139533,0.18855218855218855,0.13196480938416422,0.26046511627906976,0.5894039735099338,0.36585365853658536,0.4148936170212766,0.48091603053435117,0.3742690058479532,0.5023474178403756,0.4755244755244755,0.41333333333333333,0.2188679245283019,0.37272727272727274,0.24363636363636362,0.75,0.2857142857142857,0.584,0.3472222222222222,0.20307692307692307,0.8,0.3592233009708738,0.22641509433962265,0.42962962962962964,0.20125786163522014,0.3612565445026178,0.40298507462686567,0.0,0.6428571428571429,0.5147058823529411,0.3181818181818182,0.28865979381443296,0.0,0.37967914438502676,0.3434343434343434,0.463855421686747,0.0,0.25806451612903225,0.5609756097560976,0.3469387755102041,0.2923076923076923,0.4090909090909091
S002,0.2605042016806723,1.0,0.3283582089552239,0.18877551020408162,0.2518518518518518,0.2752808988764045,0.1722689075630252,0.29831932773109243,0.23949579831932774,0.23949579831932774,0.24882629107981222,0.30303030303030304,0.4142857142857143,0.21428571428571427,0.1728395061728395,0.23949579831932774,0.22164948453608246,0.19101123595505617,0.2376237623762376,0.30434782608695654,0.33613445378151263,0.46938775510204084,0.29357798165137616,0.12953367875647667,0.2421875,0.0,0.24324324324324326,0.43859649122807015,0.29457364341085274,0.2300469483568075,0.15337423312883436,0.0,0.15546218487394958,0.20588235294117646,0.16666666666666666,0.1722689075630252,0.6923076923076923,0.18652849740932642,0.19747899159663865,0.15966386554621848,0.23529411764705882,0.33112582781456956,0.30578512396694213,0.0,0.1875,0.0,0.75,0.17419354838709677,0.3357664233576642,0.1437125748502994,0.33613445378151263,0.29457364341085274,0.0,0.31092436974789917,0.23728813559322035,0.4,0.2773109243697479,0.23134328358208955,0.21008403361344538,0.24324324324324326,0.17123287671232876,0.28991596638655465,0.4444444444444444,0.0,0.16748768472906403,0.3305084745762712,0.31343283582089554,0.3067226890756303,0.4264705882352941,0.15966386554621848,0.30526315789473685,0.24369747899159663,0.13286713286713286,0.75,0.19327731092436976,0.3706293706293706,0.8823529411764706,0.3939393939393939,0.2046783625730994,0.26865671641791045,0.226890756302521,0.1402439024390244,0.35658914728682173,0.10119047619047619,0.29385964912280704,0.39805825242718446,0.13063063063063063,0.275,0.20149253731343283,0.25210084033613445,0.125,0.18,0.1497584541062802,0.13392857142857142,0.3319327731092437,0.12605042016806722,0.2689075630252101,0.22674418604651161,0.2916666666666667,0.22580645161290322,0.125,0.0,0.21008403361344538,0.1791907514450867,0.5471698113207547,0.22660098522167488,0.4142857142857143,0.32432432432432434,0.2913907284768212,0.372972972972973,0.1377245508982036,0.23243243243243245,0.23949579831932774,0.24113475177304963,0.12658227848101267,0.0,0.24203821656050956,0.26976744186046514,0.2746478873239437,0.2805755395683453,0.5230769230769231,0.2222222222222222,0.3870967741935484,0.18487394957983194,0.1643835616438356,0.5,0.11016949152542373,0.272,0.24789915966386555,0.4567901234567901,0.2978723404255319,0.75,0.19747899159663865,0.358974358974359,0.1893939393939394,0.390625,0.0,0.5833333333333334,0.17647058823529413,0.3076923076923077,0.3023255813953488,0.18907563025210083,0.3319327731092437,0.22325581395348837,0.3576158940397351,0.24390243902439024,0.5851063829787234,0.17557251908396945,0.15789473684210525,0.2676056338028169,0.25874125874125875,0.15333333333333332,0.23109243697478993,0.32727272727272727,0.13865546218487396,0.75,0.16806722689075632,0.32,0.1597222222222222,0.24789915966386555,0.8,0.33495145631067963,0.18867924528301888,0.22962962962962963,0.25157232704402516,0.2356020942408377,0.23134328358208955,0.0,0.8571428571428571,0.125,0.14204545454545456,0.26804123711340205,0.0,0.29411764705882354,0.15151515151515152,0.24096385542168675,0.0,0.20588235294117646,0.2975609756097561,0.1292517006802721,0.18461538461538463,0.1893939393939394
S007,0.5472636815920398,0.3283582089552239,1.0,0.2857142857142857,0.35555555555555557,0.34831460674157305,0.24875621890547264,0.44776119402985076,0.6019900497512438,0.6268656716417911,0.6268656716417911,0.6742424242424242,0.6714285714285714,0.35,0.5061728395061729,0.2885572139303483,0.5721649484536082,0.29213483146067415,0.504950495049505,0.4427860696517413,0.31840796019900497,0.5306122448979592,0.48623853211009177,0.18134715025906736,0.546875,0.0,0.7405405405405405,0.7368421052631579,0.3023255813953488,0.3286384976525822,0.2883435582822086,0.0,0.14427860696517414,0.38308457711442784,0.2246376811594203,0.26865671641791045,0.7692307692307693,0.32642487046632124,0.36318407960199006,0.36318407960199006,0.24378109452736318,0.5629139072847682,0.18181818181818182,0.0,0.3819444444444444,0.0,0.8333333333333334,0.3096774193548387,0.29927007299270075,0.5029940119760479,0.7815126050420168,0.5193798449612403,0.0,0.5124378109452736,0.6779661016949152,0.5428571428571428,0.572139303482587,0.4552238805970149,0.3383084577114428,0.7405405405405405,0.19863013698630136,0.3880597014925373,0.5925925925925926,0.0,0.1791044776119403,0.5169491525423728,0.40298507462686567,0.6019900497512438,0.7058823529411765,0.17412935323383086,0.3684210526315789,0.4228855721393035,0.21678321678321677,0.75,0.32338308457711445,0.4755244755244755,0.7647058823529411,0.6666666666666666,0.40350877192982454,0.6194029850746269,0.48756218905472637,0.3780487804878049,0.4573643410852713,0.20833333333333334,0.38308457711442784,0.6699029126213593,0.2736318407960199,0.6666666666666666,0.5,0.43781094527363185,0.27205882352941174,0.3933333333333333,0.30845771144278605,0.20398009950248755,0.5223880597014925,0.13432835820895522,0.6567164179104478,0.42441860465116277,0.6388888888888888,0.5725806451612904,0.225,0.0,0.25870646766169153,0.2023121387283237,0.4339622641509434,0.29850746268656714,0.6714285714285714,0.918918918918919,0.6821192052980133,0.745945945945946,0.20958083832335328,0.5945945945945946,0.44776119402985076,0.36879432624113473,0.4873417721518987,0.0,0.4585987261146497,0.5621890547263682,0.38028169014084506,0.5251798561151079,0.49230769230769234,0.5396825396825397,0.3548387096774194,0.3681592039800995,0.2465753424657534,0.9642857142857143,0.3681592039800995,0.56,0.32338308457711445,0.6172839506172839,0.7553191489361702,0.8333333333333334,0.31840796019900497,0.41025641025641024,0.2727272727272727,0.453125,0.0,0.875,0.34328358208955223,0.6871794871794872,0.4418604651162791,0.3034825870646766,0.373134328358209,0.23383084577114427,0.7218543046357616,0.5691056910569106,0.7021276595744681,0.5572519083969466,0.34502923976608185,0.6169154228855721,0.5734265734265734,0.21333333333333335,0.25870646766169153,0.5454545454545454,0.22388059701492538,0.75,0.21008403361344538,0.68,0.4652777777777778,0.373134328358209,0.8,0.3283582089552239,0.27672955974842767,0.4148148148148148,0.22641509433962265,0.4577114427860697,0.44776119402985076,0.0,0.7142857142857143,0.5735294117647058,0.2840909090909091,0.4845360824742268,0.0,0.6524064171122995,0.4444444444444444,0.7108433734939759,0.0,0.38308457711442784,0.7164179104477612,0.3469387755102041,0.3076923076923077,0.2727272727272727
S010,0.5051020408163265,0.18877551020408162,0.2857142857142857,1.0,0.37037037037037035,0.3595505617977528,0.2857142857142857,0.21428571428571427,0.24489795918367346,0.28061224489795916,0.2193877551020408,0.2803030303030303,0.7,0.37142857142857144,0.3148148148148148,0.23469387755102042,0.31443298969072164,0.33707865168539325,0.5544554455445545,0.2653061224489796,0.12244897959183673,0.5714285714285714,0.4036697247706422,0.11917098445595854,0.296875,0.0,0.2756756756756757,0.5964912280701754,0.4479166666666667,0.28061224489795916,0.24539877300613497,0.0,0.14285714285714285,0.22448979591836735,0.2028985507246377,0.3469387755102041,0.7692307692307693,0.35751295336787564,0.2653061224489796,0.2193877551020408,0.1683673469387755,0.3443708609271523,0.3884297520661157,0.0,0.3333333333333333,0.0,0.9166666666666666,0.43870967741935485,0.38686131386861317,0.33532934131736525,0.31092436974789917,0.4426229508196721,0.0,0.22959183673469388,0.7288135593220338,0.6,0.2193877551020408,0.373134328358209,0.1683673469387755,0.2756756756756757,0.17123287671232876,0.2755102040816326,0.9259259259259259,0.0,0.4377104377104377,0.3813559322033898,0.3656716417910448,0.33163265306122447,0.7352941176470589,0.11734693877551021,0.42105263157894735,0.1836734693877551,0.1888111888111888,0.875,0.2193877551020408,0.35664335664335667,0.9411764705882353,0.9696969696969697,0.3157894736842105,0.26119402985074625,0.2602040816326531,0.3170731707317073,0.2713178294573643,0.2916666666666667,0.3010204081632653,0.24271844660194175,0.24489795918367346,0.31666666666666665,0.31343283582089554,0.35714285714285715,0.19117647058823528,0.26,0.21428571428571427,0.2602040816326531,0.24489795918367346,0.3826530612244898,0.25,0.37790697674418605,0.5555555555555556,0.22580645161290322,0.4,0.0,0.25510204081632654,0.34104046242774566,0.5283018867924528,0.11734693877551021,0.7,0.972972972972973,0.4105960264900662,0.32972972972972975,0.17964071856287425,0.24324324324324326,0.3062730627306273,0.24822695035460993,0.1962025316455696,0.0,0.3630573248407643,0.3010204081632653,0.28169014084507044,0.31654676258992803,0.5384615384615384,0.3968253968253968,0.3548387096774194,0.29591836734693877,0.2054794520547945,1.0,0.19387755102040816,0.376,0.08163265306122448,0.4567901234567901,0.2765957446808511,0.9166666666666666,0.5255102040816326,0.6571428571428571,0.19696969696969696,0.578125,0.0,0.9583333333333334,0.20408163265306123,0.27692307692307694,0.313953488372093,0.2755102040816326,0.28061224489795916,0.15306122448979592,0.2781456953642384,0.37398373983739835,0.30851063829787234,0.2824427480916031,0.24561403508771928,0.28061224489795916,0.36363636363636365,0.6333333333333333,0.20408163265306123,0.41818181818181815,0.09693877551020408,0.875,0.16806722689075632,0.304,0.375,0.25510204081632654,0.8,0.1836734693877551,0.22012578616352202,0.3925925925925926,0.15723270440251572,0.2670157068062827,0.3582089552238806,0.0,0.46296296296296297,0.20588235294117646,0.17045454545454544,0.5257731958762887,0.0,0.27807486631016043,0.4095940959409594,0.27710843373493976,0.0,0.3010204081632653,0.30612244897959184,0.3129251700680272,0.23469387755102042,0.19696969696969696
S011,0.32592592592592595,0.2518518518518518,0.35555555555555557,0.37037037037037035,1.0,0.4444444444444444,0.3333333333333333,0.2814814814814815,0.3111111111111111,0.21481481481481482,0.23703703703703705,0.25,0.6285714285714286,0.3037037037037037,0.4148148148148148,0.37037037037037035,0.28888888888888886,0.2814814814814815,0.44554455445544555,0.3037037037037037,0.14074074074074075,0.4897959183673469,0.28440366972477066,0.14814814814814814,0.2734375,0.0,0.2518518518518518,0.5263157894736842,0.24031007751937986,0.24444444444444444,0.31851851851851853,0.0,0.14074074074074075,0.21481481481481482,0.15555555555555556,0.25925925925925924,0.6923076923076923,0.2962962962962963,0.37037037037037035,0.28888888888888886,0.21481481481481482,0.2962962962962963,0.2892561983471074,0.0,0.2222222222222222,0.0,0.9166666666666666,0.3111111111111111,0.3925925925925926,0.28888888888888886,0.31932773109243695,0.37209302325581395,0.0,0.45185185185185184,0.8813559322033898,0.6571428571428571,0.34074074074074073,0.291044776119403,0.2,0.2518518518518518,0.15555555555555556,0.2222222222222222,0.9259259259259259,0.0,0.2518518518518518,0.3559322033898305,0.31343283582089554,0.4,0.6617647058823529,0.08888888888888889,0.29473684210526313,0.3037037037037037,0.18518518518518517,0.875,0.17037037037037037,0.3037037037037037,0.8823529411764706,0.696969696969697,0.24444444444444444,0.23134328358208955,0.2962962962962963,0.3111111111111111,0.35658914728682173,0.3111111111111111,0.32592592592592595,0.2815533980582524,0.24444444444444444,0.3,0.30597014925373134,0.4,0.2,0.22962962962962963,0.24444444444444444,0.34814814814814815,0.2074074074074074,0.31851851851851853,0.37777777777777777,0.4,0.5138888888888888,0.18548387096774194,0.31666666666666665,0.0,0.362962962962963,0.2740740740740741,0.5471698113207547,0.16296296296296298,0.6285714285714286,0.918918918918919,0.2962962962962963,0.2814814814814815,0.16296296296296298,0.26666666666666666,0.17037037037037037,0.3111111111111111,0.37037037037037035,0.0,0.24444444444444444,0.28888888888888886,0.25925925925925924,0.42962962962962964,0.3384615384615385,0.22962962962962963,0.2903225806451613,0.3111111111111111,0.17037037037037037,0.8928571428571429,0.15555555555555556,0.304,0.1259259259259259,0.5061728395061729,0.34074074074074073,0.9166666666666666,0.35555555555555557,0.7948717948717948,0.15151515151515152,0.609375,0.0,0.8333333333333334,0.28888888888888886,0.31851851851851853,0.3333333333333333,0.42962962962962964,0.4740740740740741,0.13333333333333333,0.3037037037037037,0.2682926829268293,0.43617021276595747,0.2366412213740458,0.22962962962962963,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.25925925925925924,0.38181818181818183,0.13333333333333333,0.875,0.12605042016806722,0.272,0.3333333333333333,0.25925925925925924,0.8,0.2518518518518518,0.2518518518518518,0.2518518518518518,0.2518518518518518,0.37777777777777777,0.26865671641791045,0.0,0.9285714285714286,0.21481481481481482,0.18518518518518517,0.6701030927835051,0.0,0.34814814814814815,0.4148148148148148,0.24444444444444444,0.0,0.32592592592592595,0.25925925925925924,0.1925925925925926,0.2814814814814815,0.15151515151515152
S012,0.2247191011235955,0.2752808988764045,0.34831460674157305,0.3595505617977528,0.4444444444444444,1.0,0.25842696629213485,0.398876404494382,0.25842696629213485,0.47191011235955055,0.1853932584269663,0.3333333333333333,0.4142857142857143,0.2642857142857143,0.4444444444444444,0.33146067415730335,0.33707865168539325,0.25842696629213485,0.46534653465346537,0.2247191011235955,0.2247191011235955,0.4897959183673469,0.29357798165137616,0.16292134831460675,0.3671875,0.0,0.2696629213483146,0.6491228070175439,0.3488372093023256,0.1853932584269663,0.37423312883435583,0.0,0.15168539325842698,0.25280898876404495,0.15217391304347827,0.21910112359550563,0.8461538461538461,0.25842696629213485,0.3707865168539326,0.33146067415730335,0.16853932584269662,0.37748344370860926,0.36363636363636365,0.0,0.3263888888888889,0.0,0.9166666666666666,0.3870967741935484,0.5474452554744526,0.32335329341317365,0.4117647058823529,0.35658914728682173,0.0,0.38202247191011235,0.8305084745762712,0.5142857142857142,0.3707865168539326,0.41044776119402987,0.23595505617977527,0.2696629213483146,0.18493150684931506,0.23595505617977527,0.7777777777777778,0.0,0.3089887640449438,0.3813559322033898,0.41044776119402987,0.3258426966292135,0.4117647058823529,0.0898876404494382,0.4,0.2808988764044944,0.20279720279720279,0.875,0.23595505617977527,0.3916083916083916,0.8235294117647058,0.9696969696969697,0.3508771929824561,0.30597014925373134,0.29775280898876405,0.36585365853658536,0.46511627906976744,0.3089887640449438,0.3089887640449438,0.3300970873786408,0.24157303370786518,0.35,0.22388059701492538,0.398876404494382,0.21323529411764705,0.2866666666666667,0.2696629213483146,0.3258426966292135,0.21910112359550563,0.15730337078651685,0.29213483146067415,0.4127906976744186,0.4583333333333333,0.18548387096774194,0.3333333333333333,0.0,0.4438202247191011,0.2696629213483146,0.5283018867924528,0.19101123595505617,0.4142857142857143,0.8918918918918919,0.23841059602649006,0.2640449438202247,0.16167664670658682,0.23595505617977527,0.20786516853932585,0.41134751773049644,0.22151898734177214,0.0,0.45222929936305734,0.2303370786516854,0.29577464788732394,0.4676258992805755,0.6461538461538462,0.33146067415730335,0.41935483870967744,0.3202247191011236,0.22602739726027396,0.9285714285714286,0.11235955056179775,0.488,0.11797752808988764,0.5925925925925926,0.29775280898876405,0.9166666666666666,0.2640449438202247,0.8717948717948718,0.1893939393939394,0.703125,0.0,0.8333333333333334,0.3146067415730337,0.3202247191011236,0.4127906976744186,0.2640449438202247,0.34831460674157305,0.2303370786516854,0.31125827814569534,0.2764227642276423,0.39361702127659576,0.22137404580152673,0.25146198830409355,0.19101123595505617,0.44755244755244755,0.34,0.11235955056179775,0.32727272727272727,0.11235955056179775,0.875,0.17647058823529413,0.352,0.3819444444444444,0.29213483146067415,1.0,0.19662921348314608,0.3333333333333333,0.4222222222222222,0.2830188679245283,0.25842696629213485,0.43283582089552236,0.0,0.8571428571428571,0.19852941176470587,0.2215909090909091,0.6907216494845361,0.0,0.3146067415730337,0.42134831460674155,0.25301204819277107,0.0,0.28651685393258425,0.24157303370786518,0.17687074829931973,0.20224719101123595,0.1893939393939394
S016,0.19924812030075187,0.1722689075630252,0.24875621890547264,0.2857142857142857,0.3333333333333333,0.25842696629213485,1.0,0.13909774436090225,0.18421052631578946,0.1797752808988764,0.20187793427230047,0.22727272727272727,0.42857142857142855,0.2714285714285714,0.30246913580246915,0.16740088105726872,0.1958762886597938,0.19101123595505617,0.43564356435643564,0.2028985507246377,0.13533834586466165,0.3877551020408163,0.27522935779816515,0.07772020725388601,0.234375,0.0,0.22162162162162163,0.3684210526315789,0.1937984496124031,0.2676056338028169,0.19631901840490798,0.0,0.08860759493670886,0.15413533834586465,0.07971014492753623,0.14342629482071714,0.46153846153846156,0.23316062176165803,0.13909774436090225,0.13909774436090225,0.1493212669683258,0.16556291390728478,0.3305785123966942,0.0,0.2152777777777778,0.0,1.0,0.3032258064516129,0.39416058394160586,0.2694610778443114,0.25210084033613445,0.18604651162790697,0.0,0.19924812030075187,0.7627118644067796,0.5,0.18421052631578946,0.2462686567164179,0.10714285714285714,0.22162162162162163,0.14383561643835616,0.19172932330827067,0.6296296296296297,0.0,0.1921182266009852,0.2033898305084746,0.27611940298507465,0.16541353383458646,0.4411764705882353,0.03017241379310345,0.29473684210526313,0.11646586345381527,0.1888111888111888,0.875,0.12030075187969924,0.23776223776223776,0.5294117647058824,0.9090909090909091,0.22807017543859648,0.23880597014925373,0.12781954887218044,0.2865853658536585,0.4186046511627907,0.1488095238095238,0.2149122807017544,0.2621359223300971,0.13963963963963963,0.2833333333333333,0.2835820895522388,0.2556390977443609,0.16176470588235295,0.16,0.21256038647342995,0.22767857142857142,0.20300751879699247,0.10150375939849623,0.15789473684210525,0.3081395348837209,0.4027777777777778,0.1774193548387097,0.2,0.0,0.20408163265306123,0.2543352601156069,0.39622641509433965,0.09359605911330049,0.42857142857142855,0.972972972972973,0.23841059602649006,0.20540540540540542,0.11377245508982035,0.21081081081081082,0.08267716535433071,0.3191489361702128,0.17088607594936708,0.0,0.2356687898089172,0.2,0.2112676056338028,0.2517985611510791,0.38461538461538464,0.25925925925925924,0.2903225806451613,0.18796992481203006,0.15753424657534246,0.9642857142857143,0.19491525423728814,0.312,0.05639097744360902,0.20987654320987653,0.19148936170212766,1.0,0.22932330827067668,0.9743589743589743,0.14393939393939395,0.515625,0.0,0.9166666666666666,0.13157894736842105,0.22564102564102564,0.19186046511627908,0.13533834586466165,0.21052631578947367,0.17674418604651163,0.26490066225165565,0.25203252032520324,0.2978723404255319,0.20610687022900764,0.14035087719298245,0.20187793427230047,0.3006993006993007,0.24666666666666667,0.08679245283018867,0.2909090909090909,0.05639097744360902,0.875,0.10084033613445378,0.2,0.375,0.22180451127819548,0.8,0.12135922330097088,0.20125786163522014,0.31851851851851853,0.1320754716981132,0.17277486910994763,0.2835820895522388,0.0,0.9285714285714286,0.14705882352941177,0.13068181818181818,0.6082474226804123,0.0,0.2192513368983957,0.21717171717171718,0.21686746987951808,0.0,0.17669172932330826,0.2,0.21768707482993196,0.1641025641025641,0.14393939393939395
S018,0.17888563049853373,0.29831932773109243,0.44776119402985076,0.21428571428571427,0.2814814814814815,0.398876404494382,0.13909774436090225,1.0,0.39375,0.21722846441947566,0.3568075117370892,0.38636363636363635,0.4714285714285714,0.25,0.3333333333333333,0.2775330396475771,0.4072164948453608,0.3258426966292135,0.4158415841584158,0.24154589371980675,0.22181818181818183,0.7142857142857143,0.23853211009174313,0.538860103626943,0.40625,0.0,0.42162162162162165,0.5263157894736842,0.4418604651162791,0.3192488262910798,0.4785276073619632,0.0,0.22784810126582278,0.18854415274463007,0.41304347826086957,0.16733067729083664,0.5384615384615384,0.20207253886010362,0.18627450980392157,0.22932330827067668,0.3076923076923077,0.271523178807947,0.19008264462809918,0.0,0.5,0.0,0.75,0.2064516129032258,0.2773722627737226,0.3473053892215569,0.5966386554621849,0.3643410852713178,0.0,0.07637231503579953,0.4067796610169492,0.5285714285714286,0.20759493670886076,0.43283582089552236,0.2261904761904762,0.42162162162162165,0.3424657534246575,0.24172185430463577,0.7037037037037037,0.0,0.31527093596059114,0.4661016949152542,0.44776119402985076,0.27217125382262997,0.47058823529411764,0.19827586206896552,0.6631578947368421,0.23293172690763053,0.4125874125874126,0.75,0.14797136038186157,0.3986013986013986,0.5294117647058824,0.696969696969697,0.47953216374269003,0.417910447761194,0.29819277108433734,0.3719512195121951,0.4728682170542636,0.16666666666666666,0.2807017543859649,0.5145631067961165,0.3783783783783784,0.35833333333333334,0.373134328358209,0.1803921568627451,0.39705882352941174,0.4066666666666667,0.1932367149758454,0.23214285714285715,0.26256983240223464,0.1702127659574468,0.32456140350877194,0.3546511627906977,0.4166666666666667,0.3870967741935484,0.45,0.0,0.2857142857142857,0.2774566473988439,0.5283018867924528,0.3694581280788177,0.4714285714285714,0.7027027027027027,0.36423841059602646,0.42162162162162165,0.40718562874251496,0.3081081081081081,0.27165354330708663,0.3262411347517731,0.5632911392405063,0.0,0.34394904458598724,0.386046511627907,0.47183098591549294,0.3597122302158273,0.5846153846153846,0.25925925925925924,0.8387096774193549,0.20257234726688103,0.5821917808219178,0.7857142857142857,0.3135593220338983,0.408,0.2656826568265683,0.5925925925925926,0.3617021276595745,0.75,0.13930348258706468,0.6923076923076923,0.4318181818181818,0.46875,0.0,0.7083333333333334,0.2454212454212454,0.30256410256410254,0.5348837209302325,0.10774410774410774,0.21382289416846653,0.3813953488372093,0.33774834437086093,0.3902439024390244,0.5531914893617021,0.4961832061068702,0.3567251461988304,0.4413145539906103,0.23076923076923078,0.43333333333333335,0.28679245283018867,0.3090909090909091,0.20727272727272728,0.75,0.42016806722689076,0.416,0.1736111111111111,0.1723076923076923,0.8,0.3640776699029126,0.5094339622641509,0.17777777777777778,0.15723270440251572,0.3298429319371728,0.1865671641791045,0.0,0.6428571428571429,0.3382352941176471,0.3693181818181818,0.32989690721649484,0.0,0.40106951871657753,0.2676767676767677,0.41566265060240964,0.0,0.2318840579710145,0.32682926829268294,0.47619047619047616,0.3384615384615385,0.4318181818181818
