idx,S001,S002,S006,S007,S010,S011,S012,S016,S017,S018,S022,S024,S025,S026,S027,S032,S033,S034,S035,S036,S037,S039,S040,S045,S046,S047,S050,S051,S055,S057,S061,S063,S064,S065,S072,S076,S077,S078,S079,S080,S081,S082,S083,S084,S086,S088,S091,S093,S094,S095,S096,S097,S099,S101,S102,S103,S104,S105,S111,S112,S113,S114,S116,S117,S118,S119,S122,S124,S126,S128,S133,S135,S137,S140,S141,S143,S144,S147,S149,S151,S152,S153,S158,S160,S161,S162,S164,S165,S166,S168,S169,S170,S171,S172,S174,S176,S178,S179,S181,S182,S183,S184,S187,S188,S190,S191,S192,S193,S195,S197,S199,S200,S201,S202,S203,S205,S206,S207,S208,S211,S214,S218,S219,S222,S223,S224,S225,S226,S228,S230,S232,S235,S239,S242,S243,S247,S250,S251,S253,S254,S258,S260,S262,S265,S267,S271,S272,S277,S278,S280,S283,S288,S291,S292,S293,S294,S296,S303,S307,S312,S314,S315,S316,S317,S318,S320,S322,S325,S326,S327,S329,S330,S331,S333,S335,S337,S339,S340,S341,S342,S344,S345,S346,S347,S352,S353,S354,S355,S357,S362,S363,S370,S371,S372,S373,S374,S376
S001,1.0,0.5128205128205128,0.5128205128205128,0.36507936507936506,0.4878048780487805,0.4146341463414634,0.5256410256410257,0.5061728395061729,0.4,0.42857142857142855,0.6097560975609756,0.4634146341463415,0.4,0.34146341463414637,0.5625,0.5394736842105263,0.4691358024691358,0.2698412698412698,0.4444444444444444,0.524390243902439,0.4603174603174603,0.4268292682926829,0.5,0.3698630136986301,0.2698412698412698,0.43902439024390244,0.2222222222222222,0.4,0.4936708860759494,0.0,0.3170731707317073,0.5,0.5405405405405406,0.5365853658536586,0.42857142857142855,0.25396825396825395,0.35714285714285715,0.5,0.31746031746031744,0.28205128205128205,0.55,0.4024390243902439,0.42857142857142855,0.52,0.27419354838709675,0.29310344827586204,0.19047619047619047,0.7682926829268293,0.6666666666666666,0.7272727272727273,0.5365853658536586,0.5066666666666667,0.46835443037974683,0.4146341463414634,0.36507936507936506,0.0,0.5,0.6530612244897959,0.3157894736842105,0.4268292682926829,0.31746031746031744,0.4146341463414634,0.5324675324675324,0.3968253968253968,0.5394736842105263,0.5,0.5121951219512195,0.3968253968253968,0.4117647058823529,0.5714285714285714,0.573170731707317,0.42857142857142855,0.4024390243902439,0.32,0.45454545454545453,0.524390243902439,0.32,0.5675675675675675,0.5,0.5,0.44680851063829785,0.38095238095238093,0.5151515151515151,0.5487804878048781,0.43902439024390244,0.2682926829268293,0.43902439024390244,0.5,0.5487804878048781,0.5,0.5063291139240507,0.4024390243902439,0.524390243902439,0.49206349206349204,0.3780487804878049,0.5,0.34615384615384615,0.36507936507936506,0.3695652173913043,0.4268292682926829,0.569620253164557,0.31746031746031744,0.3492063492063492,0.4444444444444444,0.5,0.4634146341463415,0.4878048780487805,0.524390243902439,0.676056338028169,0.31746031746031744,0.7076923076923077,0.42857142857142855,0.0,0.4444444444444444,0.49206349206349204,0.19047619047619047,0.36507936507936506,0.5365853658536586,0.2698412698412698,0.5,0.5625,0.5121951219512195,0.4878048780487805,0.5833333333333334,0.7682926829268293,0.6538461538461539,0.25396825396825395,0.5483870967741935,0.5121951219512195,0.3968253968253968,0.5487804878048781,0.38095238095238093,0.3333333333333333,0.4878048780487805,0.5365853658536586,0.36585365853658536,0.5932203389830508,0.5256410256410257,0.5121951219512195,0.43902439024390244,0.36507936507936506,0.5,0.4375,0.4268292682926829,0.4634146341463415,0.7222222222222222,0.3780487804878049,0.35365853658536583,0.524390243902439,0.3780487804878049,0.4268292682926829,0.19047619047619047,0.38095238095238093,0.3333333333333333,0.524390243902439,0.0,0.36507936507936506,0.3968253968253968,0.36507936507936506,0.36507936507936506,0.43209876543209874,0.38333333333333336,0.23809523809523808,0.31746031746031744,0.4878048780487805,0.3492063492063492,0.36507936507936506,0.5121951219512195,0.36363636363636365,0.4878048780487805,0.2857142857142857,0.4126984126984127,0.36507936507936506,0.6,0.4268292682926829,0.36507936507936506,0.524390243902439,0.4,0.5740740740740741,0.2857142857142857,0.5609756097560976,0.45121951219512196,0.5365853658536586,0.3780487804878049,0.4714285714285714,0.4444444444444444,0.5,0.6349206349206349,0.0,0.5211267605633803,0.4126984126984127,0.5,0.4634146341463415,0.47560975609756095,0.3780487804878049,0.3492063492063492,0.7105263157894737
S002,0.5128205128205128,1.0,0.813953488372093,0.576271186440678,0.6744186046511628,0.6162790697674418,0.5783132530120482,0.7558139534883721,0.7818181818181819,0.423728813559322,0.5903614457831325,0.5465116279069767,0.45454545454545453,0.5060240963855421,0.6666666666666666,0.6547619047619048,0.686046511627907,0.2711864406779661,0.4406779661016949,0.6046511627906976,0.423728813559322,0.6046511627906976,0.6538461538461539,0.5507246376811594,0.4745762711864407,0.5813953488372093,0.3220338983050847,0.509090909090909,0.44871794871794873,0.0,0.47560975609756095,0.686046511627907,0.8536585365853658,0.5581395348837209,0.423728813559322,0.3898305084745763,0.48484848484848486,0.6627906976744186,0.3898305084745763,0.5405405405405406,0.5930232558139535,0.5813953488372093,0.3050847457627119,0.6987951807228916,0.4576271186440678,0.2413793103448276,0.3728813559322034,0.6385542168674698,0.6785714285714286,0.7,0.6162790697674418,0.5662650602409639,0.41025641025641024,0.45348837209302323,0.7288135593220338,0.0,0.5740740740740741,0.7543859649122807,0.37037037037037035,0.6395348837209303,0.4745762711864407,0.5465116279069767,0.6352941176470588,0.4745762711864407,0.6547619047619048,0.6511627906976745,0.7093023255813954,0.4576271186440678,0.4117647058823529,0.42424242424242425,0.44871794871794873,0.4067796610169492,0.6046511627906976,0.5,0.5757575757575758,0.7906976744186046,0.5,0.4146341463414634,0.686046511627907,0.4819277108433735,0.574468085106383,0.4444444444444444,0.6756756756756757,0.5697674418604651,0.4457831325301205,0.3372093023255814,0.5232558139534884,0.6582278481012658,0.6627906976744186,0.627906976744186,0.7558139534883721,0.5465116279069767,0.5581395348837209,0.288135593220339,0.5256410256410257,0.6410256410256411,0.5,0.5423728813559322,0.5652173913043478,0.5465116279069767,0.6538461538461539,0.4745762711864407,0.7966101694915254,0.5254237288135594,0.686046511627907,0.5421686746987951,0.627906976744186,0.627906976744186,0.6582278481012658,0.3389830508474576,0.5692307692307692,0.4576271186440678,0.0,0.6101694915254238,0.3389830508474576,0.3728813559322034,0.5423728813559322,0.7307692307692307,0.4745762711864407,0.686046511627907,0.46875,0.5581395348837209,0.6627906976744186,0.75,0.6976744186046512,0.7166666666666667,0.6271186440677966,0.6,0.686046511627907,0.4406779661016949,0.46511627906976744,0.4745762711864407,0.5423728813559322,0.6153846153846154,0.5232558139534884,0.5697674418604651,0.5522388059701493,0.6046511627906976,0.5769230769230769,0.5697674418604651,0.6949152542372882,0.6829268292682927,0.5930232558139535,0.6395348837209303,0.6627906976744186,0.6129032258064516,0.6162790697674418,0.5930232558139535,0.6395348837209303,0.4186046511627907,0.6976744186046512,0.3898305084745763,0.3728813559322034,0.49019607843137253,0.7209302325581395,0.0,0.4915254237288136,0.4745762711864407,0.4067796610169492,0.3389830508474576,0.6046511627906976,0.4576271186440678,0.2711864406779661,0.4745762711864407,0.5930232558139535,0.5084745762711864,0.6271186440677966,0.6046511627906976,0.5454545454545454,0.6744186046511628,0.5254237288135594,0.4067796610169492,0.4745762711864407,0.5806451612903226,0.47435897435897434,0.4915254237288136,0.6395348837209303,0.7818181818181819,0.6612903225806451,0.3898305084745763,0.6395348837209303,0.6395348837209303,0.5897435897435898,0.5116279069767442,0.5,0.3559322033898305,0.6511627906976745,0.676056338028169,0.0,0.6455696202531646,0.3559322033898305,0.6162790697674418,0.5581395348837209,0.5,0.5128205128205128,0.423728813559322,0.631578947368421
S006,0.5128205128205128,0.813953488372093,1.0,0.5423728813559322,0.686046511627907,0.627906976744186,0.5783132530120482,0.8604651162790697,1.0,0.4915254237288136,0.5903614457831325,0.6046511627906976,0.45454545454545453,0.5542168674698795,0.6805555555555556,0.6547619047619048,0.686046511627907,0.288135593220339,0.4915254237288136,0.6627906976744186,0.423728813559322,0.6046511627906976,0.6666666666666666,0.5797101449275363,0.559322033898305,0.5581395348837209,0.3389830508474576,0.509090909090909,0.48717948717948717,0.0,0.5,0.686046511627907,1.0,0.5465116279069767,0.4406779661016949,0.4067796610169492,0.5454545454545454,0.6511627906976745,0.423728813559322,0.5405405405405406,0.5930232558139535,0.5930232558139535,0.3220338983050847,0.6987951807228916,0.5254237288135594,0.2413793103448276,0.3898305084745763,0.6987951807228916,0.6785714285714286,0.6166666666666667,0.6046511627906976,0.6024096385542169,0.41025641025641024,0.46511627906976744,0.7966101694915254,0.0,0.5925925925925926,0.7543859649122807,0.37037037037037035,0.6976744186046512,0.576271186440678,0.5697674418604651,0.6588235294117647,0.6101694915254238,0.6547619047619048,0.6744186046511628,0.6395348837209303,0.576271186440678,0.5882352941176471,0.4696969696969697,0.46153846153846156,0.4067796610169492,0.5930232558139535,0.6,0.5909090909090909,0.8372093023255814,0.6,0.4268292682926829,0.686046511627907,0.5301204819277109,0.574468085106383,0.4603174603174603,0.6756756756756757,0.5348837209302325,0.4578313253012048,0.36046511627906974,0.5697674418604651,0.6582278481012658,0.627906976744186,0.6162790697674418,0.8837209302325582,0.5930232558139535,0.5697674418604651,0.3389830508474576,0.5128205128205128,0.6282051282051282,0.5,0.5423728813559322,0.6086956521739131,0.5232558139534884,0.7307692307692307,0.5254237288135594,0.7627118644067796,0.4915254237288136,0.6627906976744186,0.5662650602409639,0.6511627906976745,0.7093023255813954,0.6455696202531646,0.3389830508474576,0.5692307692307692,0.4406779661016949,0.0,0.576271186440678,0.3389830508474576,0.3898305084745763,0.5423728813559322,0.6538461538461539,0.559322033898305,0.7209302325581395,0.5625,0.5930232558139535,0.6511627906976745,0.7647058823529411,0.7558139534883721,0.7166666666666667,0.8305084745762712,0.6,0.7093023255813954,0.4745762711864407,0.46511627906976744,0.4745762711864407,0.5423728813559322,0.6410256410256411,0.5348837209302325,0.5813953488372093,0.5522388059701493,0.627906976744186,0.6282051282051282,0.6744186046511628,0.6610169491525424,0.6829268292682927,0.5813953488372093,0.6976744186046512,0.7325581395348837,0.6290322580645161,0.6511627906976745,0.5697674418604651,0.7325581395348837,0.4069767441860465,0.6744186046511628,0.3728813559322034,0.3559322033898305,0.47058823529411764,0.8023255813953488,0.0,0.6610169491525424,0.4915254237288136,0.4576271186440678,0.3220338983050847,0.5930232558139535,0.4576271186440678,0.2711864406779661,0.576271186440678,0.6162790697674418,0.6271186440677966,0.6779661016949152,0.6744186046511628,0.5909090909090909,0.6511627906976745,0.5254237288135594,0.423728813559322,0.6610169491525424,0.5967741935483871,0.5128205128205128,0.5254237288135594,0.7325581395348837,1.0,0.6290322580645161,0.4067796610169492,0.6395348837209303,0.6162790697674418,0.6923076923076923,0.5465116279069767,0.5303030303030303,0.3728813559322034,0.6511627906976745,0.6056338028169014,0.0,0.6455696202531646,0.3898305084745763,0.6162790697674418,0.5116279069767442,0.5116279069767442,0.5256410256410257,0.4576271186440678,0.631578947368421
S007,0.36507936507936506,0.576271186440678,0.5423728813559322,1.0,0.625,0.3375,0.4576271186440678,0.46774193548387094,0.5818181818181818,0.45,0.4625,0.352112676056338,0.425,0.2777777777777778,0.4888888888888889,0.631578947368421,0.5161290322580645,0.1875,0.32894736842105265,0.3026315789473684,0.3125,0.35,0.6375,0.4050632911392405,0.38461538461538464,0.40625,0.3375,0.5636363636363636,0.3,0.0,0.4264705882352941,0.5466666666666666,0.5818181818181818,0.4166666666666667,0.4857142857142857,0.40298507462686567,0.425,0.5679012345679012,0.3375,0.3815789473684211,0.7049180327868853,0.425,0.4626865671641791,0.5714285714285714,0.3870967741935484,0.3793103448275862,0.3375,0.5692307692307692,0.41379310344827586,0.5277777777777778,0.4473684210526316,0.35714285714285715,0.45,0.3125,0.5555555555555556,0.0,0.5106382978723404,0.4666666666666667,0.0,0.33783783783783783,0.4375,0.4,0.4482758620689655,0.375,0.631578947368421,0.4264705882352941,0.45,0.38666666666666666,0.4117647058823529,0.4,0.3625,0.4125,0.3875,0.44,0.559322033898305,0.5416666666666666,0.44,0.41818181818181815,0.52,0.225,0.53125,0.5454545454545454,0.7659574468085106,0.26865671641791045,0.2375,0.3582089552238806,0.225,0.4727272727272727,0.726027397260274,0.5125,0.48333333333333334,0.29411764705882354,0.4626865671641791,0.4166666666666667,0.325,0.5875,0.5853658536585366,0.4875,0.5,0.325,0.5666666666666667,0.45,0.6,0.425,0.5125,0.2962962962962963,0.3125,0.38571428571428573,0.7692307692307693,0.26666666666666666,0.7391304347826086,0.475,0.0,0.725,0.2625,0.3125,0.6,0.4927536231884058,0.33783783783783783,0.425,0.5,0.3188405797101449,0.6625,0.5609756097560976,0.5873015873015873,0.48484848484848486,0.37681159420289856,0.4418604651162791,0.4473684210526316,0.2625,0.2375,0.40789473684210525,0.38961038961038963,0.5875,0.373134328358209,0.3375,0.275,0.4067796610169492,0.3625,0.2375,0.6,0.4727272727272727,0.39344262295081966,0.3333333333333333,0.475,0.5714285714285714,0.25316455696202533,0.3424657534246575,0.42028985507246375,0.3,0.4375,0.325,0.38095238095238093,0.5294117647058824,0.4625,0.0,0.4125,0.5,0.425,0.4,0.3870967741935484,0.5,0.2125,0.4375,0.35,0.4714285714285714,0.5,0.3125,0.6136363636363636,0.475,0.3888888888888889,0.484375,0.4125,0.5555555555555556,0.25,0.38235294117647056,0.3918918918918919,0.5818181818181818,0.5714285714285714,0.35,0.3375,0.5070422535211268,0.3918918918918919,0.1875,0.3875,0.4647887323943662,0.6086956521739131,0.45454545454545453,0.0,0.5384615384615384,0.34615384615384615,0.45,0.40540540540540543,0.2375,0.3375,0.4375,0.6129032258064516
S010,0.4878048780487805,0.6744186046511628,0.686046511627907,0.625,1.0,0.6043956043956044,0.5662650602409639,0.651685393258427,0.5818181818181818,0.59375,0.6931818181818182,0.5494505494505495,0.5774647887323944,0.5681818181818182,0.7222222222222222,0.7142857142857143,0.6629213483146067,0.328125,0.5625,0.5274725274725275,0.34375,0.6153846153846154,0.7108433734939759,0.4864864864864865,0.421875,0.6703296703296703,0.359375,0.6181818181818182,0.4430379746835443,0.0,0.47126436781609193,0.6923076923076923,0.7195121951219512,0.6373626373626373,0.53125,0.515625,0.49295774647887325,0.7362637362637363,0.4375,0.5569620253164557,0.6590909090909091,0.6263736263736264,0.421875,0.7469879518072289,0.45161290322580644,0.5,0.359375,0.5681818181818182,0.7142857142857143,0.7166666666666667,0.6153846153846154,0.5421686746987951,0.5443037974683544,0.5604395604395604,0.5625,0.0,0.5740740740740741,0.7017543859649122,0.37037037037037035,0.5934065934065934,0.5625,0.6593406593406593,0.6705882352941176,0.5,0.7142857142857143,0.6373626373626373,0.7252747252747253,0.421875,0.4117647058823529,0.5492957746478874,0.6144578313253012,0.515625,0.6263736263736264,0.58,0.6515151515151515,0.6923076923076923,0.58,0.5365853658536586,0.6923076923076923,0.5909090909090909,0.5957446808510638,0.6031746031746031,0.7432432432432432,0.5384615384615384,0.5454545454545454,0.43956043956043955,0.46153846153846156,0.6455696202531646,0.6703296703296703,0.7252747252747253,0.6666666666666666,0.5604395604395604,0.5934065934065934,0.421875,0.4939759036144578,0.6385542168674698,0.5769230769230769,0.59375,0.6304347826086957,0.5934065934065934,0.6582278481012658,0.5625,0.578125,0.484375,0.6593406593406593,0.5795454545454546,0.6043956043956044,0.6153846153846154,0.7215189873417721,0.296875,0.7230769230769231,0.5625,0.0,0.6875,0.3125,0.34375,0.5625,0.6265060240963856,0.421875,0.6813186813186813,0.5,0.5714285714285714,0.6703296703296703,0.8676470588235294,0.6,0.7,0.4375,0.6857142857142857,0.7032967032967034,0.3125,0.4835164835164835,0.484375,0.421875,0.7228915662650602,0.5934065934065934,0.5494505494505495,0.6417910447761194,0.627906976744186,0.5783132530120482,0.4945054945054945,0.609375,0.6707317073170732,0.7045454545454546,0.5934065934065934,0.6703296703296703,0.6290322580645161,0.5714285714285714,0.5934065934065934,0.6593406593406593,0.4725274725274725,0.6153846153846154,0.359375,0.4444444444444444,0.6470588235294118,0.7472527472527473,0.0,0.453125,0.515625,0.453125,0.421875,0.6629213483146067,0.5,0.359375,0.5625,0.5714285714285714,0.4375,0.640625,0.7032967032967034,0.6590909090909091,0.7142857142857143,0.4375,0.5,0.46875,0.7096774193548387,0.42168674698795183,0.453125,0.6043956043956044,0.5818181818181818,0.7096774193548387,0.421875,0.6043956043956044,0.7032967032967034,0.5542168674698795,0.5274725274725275,0.49295774647887325,0.515625,0.6923076923076923,0.676056338028169,0.0,0.759493670886076,0.40625,0.7032967032967034,0.6373626373626373,0.5494505494505495,0.4939759036144578,0.5,0.6578947368421053
S011,0.4146341463414634,0.6162790697674418,0.627906976744186,0.3375,0.6043956043956044,1.0,0.6867469879518072,0.651685393258427,0.4909090909090909,0.4444444444444444,0.36036036036036034,0.46938775510204084,0.4065934065934066,0.6770833333333334,0.75,0.6547619047619048,0.6292134831460674,0.25882352941176473,0.5394736842105263,0.42718446601941745,0.25287356321839083,0.5701754385964912,0.5188679245283019,0.24719101123595505,0.7692307692307693,0.5494505494505495,0.4482758620689655,0.509090909090909,0.379746835443038,0.0,0.4835164835164835,0.5392156862745098,0.6585365853658537,0.42424242424242425,0.37142857142857144,0.3880597014925373,0.3723404255319149,0.5,0.5172413793103449,0.8131868131868132,0.5,0.40350877192982454,0.43283582089552236,0.5060240963855421,0.7258064516129032,0.3620689655172414,0.4482758620689655,0.43820224719101125,0.6785714285714286,0.6166666666666667,0.5631067961165048,0.5542168674698795,0.4810126582278481,0.3364485981308411,0.4027777777777778,0.0,0.3888888888888889,0.6491228070175439,0.37037037037037035,0.693069306930693,0.3103448275862069,0.45871559633027525,0.6941176470588235,0.20253164556962025,0.6547619047619048,0.6421052631578947,0.5178571428571429,0.24,0.4117647058823529,0.35106382978723405,0.49056603773584906,0.19540229885057472,0.5495495495495496,0.44,0.5909090909090909,0.5454545454545454,0.44,0.3902439024390244,0.5294117647058824,0.4864864864864865,0.5319148936170213,0.38095238095238093,0.7027027027027027,0.43617021276595747,0.4144144144144144,0.3617021276595745,0.6,0.5189873417721519,0.55,0.5526315789473685,0.6666666666666666,0.4,0.5957446808510638,0.25,0.5283018867924528,0.46,0.5192307692307693,0.5487804878048781,0.5,0.6140350877192983,0.5569620253164557,0.367816091954023,0.3466666666666667,0.27586206896551724,0.38596491228070173,0.580952380952381,0.5701754385964912,0.44329896907216493,0.569620253164557,0.5466666666666666,0.5230769230769231,0.5747126436781609,0.0,0.2988505747126437,0.40229885057471265,0.40229885057471265,0.4307692307692308,0.48863636363636365,0.581081081081081,0.7280701754385965,0.34375,0.5208333333333334,0.5,0.7941176470588235,0.4777777777777778,0.7,0.37681159420289856,0.6142857142857143,0.42718446601941745,0.19540229885057472,0.35964912280701755,0.19736842105263158,0.2857142857142857,0.4811320754716981,0.6595744680851063,0.5789473684210527,0.582089552238806,0.6627906976744186,0.35294117647058826,0.38392857142857145,0.5428571428571428,0.5487804878048781,0.5909090909090909,0.696078431372549,0.4909090909090909,0.532258064516129,0.6320754716981132,0.55,0.4479166666666667,0.43859649122807015,0.5263157894736842,0.4367816091954023,0.3968253968253968,0.47058823529411764,0.5229357798165137,0.0,0.367816091954023,0.36764705882352944,0.4367816091954023,0.22988505747126436,0.6741573033707865,0.5166666666666667,0.4,0.3103448275862069,0.5350877192982456,0.22857142857142856,0.3448275862068966,0.5789473684210527,0.7954545454545454,0.5087719298245614,0.7083333333333334,0.4375,0.1839080459770115,0.5161290322580645,0.5094339622641509,0.5294117647058824,0.42574257425742573,0.4909090909090909,0.6129032258064516,0.3793103448275862,0.5555555555555556,0.6326530612244898,0.3655913978494624,0.5981308411214953,0.2840909090909091,0.28169014084507044,0.5208333333333334,0.5915492957746479,0.0,0.6075949367088608,0.23076923076923078,0.6491228070175439,0.5247524752475248,0.37719298245614036,0.5377358490566038,0.3372093023255814,0.5263157894736842
S012,0.5256410256410257,0.5783132530120482,0.5783132530120482,0.4576271186440678,0.5662650602409639,0.6867469879518072,1.0,0.5783132530120482,0.45454545454545453,0.3389830508474576,0.46987951807228917,0.4819277108433735,0.6212121212121212,0.5542168674698795,0.6666666666666666,0.7407407407407407,0.4939759036144578,0.288135593220339,0.6101694915254238,0.5542168674698795,0.288135593220339,0.6385542168674698,0.6538461538461539,0.43478260869565216,0.4576271186440678,0.4578313253012048,0.423728813559322,0.6727272727272727,0.46153846153846156,0.0,0.5121951219512195,0.5903614457831325,0.6075949367088608,0.5060240963855421,0.2542372881355932,0.288135593220339,0.3787878787878788,0.6265060240963856,0.6271186440677966,0.6081081081081081,0.5180722891566265,0.43373493975903615,0.5423728813559322,0.575,0.3898305084745763,0.39655172413793105,0.423728813559322,0.6024096385542169,0.660377358490566,0.7166666666666667,0.5662650602409639,0.5375,0.5256410256410257,0.40963855421686746,0.4406779661016949,0.0,0.48148148148148145,0.6851851851851852,0.4166666666666667,0.5542168674698795,0.4745762711864407,0.40963855421686746,0.6707317073170732,0.3898305084745763,0.7407407407407407,0.6987951807228916,0.5421686746987951,0.4406779661016949,0.4117647058823529,0.45454545454545453,0.5769230769230769,0.423728813559322,0.5060240963855421,0.32,0.4696969696969697,0.5542168674698795,0.32,0.4430379746835443,0.5903614457831325,0.5060240963855421,0.5106382978723404,0.36507936507936506,0.6338028169014085,0.4939759036144578,0.4939759036144578,0.3493975903614458,0.6867469879518072,0.4430379746835443,0.5060240963855421,0.6144578313253012,0.5783132530120482,0.4578313253012048,0.6626506024096386,0.3050847457627119,0.5384615384615384,0.5512820512820513,0.5,0.6271186440677966,0.3695652173913043,0.6506024096385542,0.46153846153846156,0.6271186440677966,0.4406779661016949,0.3898305084745763,0.5903614457831325,0.5180722891566265,0.7228915662650602,0.5542168674698795,0.5657894736842105,0.3389830508474576,0.5384615384615384,0.4745762711864407,0.0,0.4406779661016949,0.3559322033898305,0.3559322033898305,0.4406779661016949,0.46153846153846156,0.3898305084745763,0.7951807228915663,0.5,0.5421686746987951,0.5783132530120482,0.6461538461538462,0.5783132530120482,0.6842105263157895,0.3220338983050847,0.5074626865671642,0.5903614457831325,0.3559322033898305,0.43373493975903615,0.3728813559322034,0.4067796610169492,0.5384615384615384,0.6626506024096386,0.5783132530120482,0.515625,0.6385542168674698,0.5512820512820513,0.4819277108433735,0.576271186440678,0.43037974683544306,0.4819277108433735,0.5542168674698795,0.5421686746987951,0.6440677966101694,0.6506024096385542,0.5662650602409639,0.5542168674698795,0.5301204819277109,0.6144578313253012,0.4067796610169492,0.1864406779661017,0.21568627450980393,0.5542168674698795,0.0,0.576271186440678,0.288135593220339,0.847457627118644,0.1864406779661017,0.4819277108433735,0.6949152542372882,0.559322033898305,0.4745762711864407,0.5180722891566265,0.423728813559322,0.4915254237288136,0.6626506024096386,0.4318181818181818,0.6987951807228916,0.4915254237288136,0.4576271186440678,0.4406779661016949,0.5666666666666667,0.5384615384615384,0.5932203389830508,0.5542168674698795,0.45454545454545453,0.5932203389830508,0.4067796610169492,0.5060240963855421,0.5060240963855421,0.5256410256410257,0.6987951807228916,0.4393939393939394,0.23728813559322035,0.6265060240963856,0.6323529411764706,0.0,0.4605263157894737,0.3220338983050847,0.6385542168674698,0.5060240963855421,0.5301204819277109,0.5512820512820513,0.3220338983050847,0.6578947368421053
S016,0.5061728395061729,0.7558139534883721,0.8604651162790697,0.46774193548387094,0.651685393258427,0.651685393258427,0.5783132530120482,1.0,0.8545454545454545,0.4838709677419355,0.5348837209302325,0.5056179775280899,0.4057971014492754,0.5232558139534884,0.7083333333333334,0.6547619047619048,0.7752808988764045,0.3225806451612903,0.5,0.6741573033707865,0.3387096774193548,0.6966292134831461,0.6049382716049383,0.4583333333333333,0.5483870967741935,0.5617977528089888,0.3225806451612903,0.509090909090909,0.45569620253164556,0.0,0.5176470588235295,0.6629213483146067,0.9024390243902439,0.5393258426966292,0.4032258064516129,0.4032258064516129,0.5072463768115942,0.6629213483146067,0.46774193548387094,0.5714285714285714,0.5454545454545454,0.5056179775280899,0.24193548387096775,0.6385542168674698,0.6129032258064516,0.20689655172413793,0.3548387096774194,0.6395348837209303,0.6964285714285714,0.7,0.5280898876404494,0.5662650602409639,0.379746835443038,0.4157303370786517,0.6612903225806451,0.0,0.6111111111111112,0.7543859649122807,0.37037037037037035,0.6853932584269663,0.5483870967741935,0.5617977528089888,0.6941176470588235,0.532258064516129,0.6547619047619048,0.6853932584269663,0.6179775280898876,0.6451612903225806,0.4117647058823529,0.4927536231884058,0.49382716049382713,0.3870967741935484,0.6067415730337079,0.64,0.6515151515151515,0.7752808988764045,0.64,0.4268292682926829,0.6629213483146067,0.5232558139534884,0.574468085106383,0.4126984126984127,0.6756756756756757,0.5617977528089888,0.45348837209302323,0.3146067415730337,0.5393258426966292,0.569620253164557,0.5842696629213483,0.6067415730337079,0.9770114942528736,0.5393258426966292,0.5168539325842697,0.3225806451612903,0.48148148148148145,0.6049382716049383,0.5,0.6774193548387096,0.717391304347826,0.5280898876404494,0.620253164556962,0.45161290322580644,0.6129032258064516,0.45161290322580644,0.6179775280898876,0.5465116279069767,0.6629213483146067,0.6741573033707865,0.5949367088607594,0.3225806451612903,0.5076923076923077,0.46774193548387094,0.0,0.5,0.3387096774193548,0.3548387096774194,0.5161290322580645,0.5802469135802469,0.5483870967741935,0.7078651685393258,0.5,0.6404494382022472,0.6292134831460674,0.8088235294117647,0.6966292134831461,0.7166666666666667,0.6612903225806451,0.6,0.7415730337078652,0.45161290322580644,0.4606741573033708,0.45161290322580644,0.46774193548387094,0.7037037037037037,0.47191011235955055,0.550561797752809,0.582089552238806,0.686046511627907,0.5679012345679012,0.6292134831460674,0.5483870967741935,0.5975609756097561,0.5681818181818182,0.6853932584269663,0.6629213483146067,0.6129032258064516,0.6404494382022472,0.5842696629213483,0.6741573033707865,0.3707865168539326,0.5955056179775281,0.3387096774193548,0.3064516129032258,0.49019607843137253,0.8764044943820225,0.0,0.6451612903225806,0.43548387096774194,0.3870967741935484,0.5,0.5842696629213483,0.45,0.3709677419354839,0.5483870967741935,0.6404494382022472,0.5806451612903226,0.5483870967741935,0.6853932584269663,0.6590909090909091,0.6067415730337079,0.532258064516129,0.3870967741935484,0.5483870967741935,0.5161290322580645,0.4691358024691358,0.5483870967741935,0.6741573033707865,0.8545454545454545,0.5806451612903226,0.3387096774193548,0.6179775280898876,0.6741573033707865,0.6296296296296297,0.550561797752809,0.463768115942029,0.3709677419354839,0.6292134831460674,0.676056338028169,0.0,0.6329113924050633,0.3870967741935484,0.6966292134831461,0.4943820224719101,0.4606741573033708,0.49382716049382713,0.43548387096774194,0.6578947368421053
